SOURCE,TARGET,RATING,TIME
1,3068,1,1354856400
1,3042,1,1354770000
1,3078,1,1354683600
1,596,1,1354683600
1,1796,1,1354338000
1,2281,1,1354338000
1,3070,1,1353992400
1,1442,1,1353906000
1,3064,1,1353646800
1,194,1,1353474000
1,3062,1,1353387600
1,701,1,1353214800
1,3059,1,1353128400
1,124,1,1352955600
1,7427,1,1352782800
1,3057,1,1352782800
1,396,1,1352437200
1,2276,1,1352437200
1,2273,1,1352437200
1,3048,1,1352178000
1,523,1,1360213200
1,2271,1,1351656000
1,95,1,1350792000
1,1525,1,1350532800
1,2235,1,1350446400
1,2261,1,1350273600
1,1342,1,1350014400
1,331,1,1350014400
1,3027,1,1349928000
1,3023,1,1349841600
1,3026,1,1349841600
1,373,1,1349841600
1,68,1,1349841600
1,1331,1,1349668800
1,116,1,1349582400
1,2147,1,1349323200
1,3020,1,1348977600
1,2252,1,1348977600
1,179,1,1348977600
1,3004,1,1348632000
1,491,1,1348459200
1,214,1,1348113600
1,439,1,1347940800
1,3010,1,1347854400
1,2090,1,1347768000
1,3006,1,1347595200
1,810,1,1347595200
1,1167,1,1347508800
1,697,1,1347163200
1,67,1,1347163200
1,258,1,1346731200
1,1793,1,1346731200
1,3000,1,1346558400
1,2999,1,1346558400
1,1340,1,1346558400
1,2996,1,1346212800
1,2989,1,1346126400
1,1043,1,1345867200
1,554,1,1345867200
1,1336,1,1345694400
1,1337,1,1345262400
1,2238,1,1344484800
1,178,1,1343966400
1,747,1,1342497600
1,2966,1,1342238400
1,2962,1,1341374400
1,474,1,1341288000
1,330,1,1341115200
1,260,1,1341028800
1,2952,1,1340337600
1,455,1,1339992000
1,2941,1,1339905600
1,2947,1,1339905600
1,2945,1,1339560000
1,2942,1,1339473600
1,623,1,1339387200
1,1509,1,1339387200
1,2926,1,1339300800
1,29,1,1338955200
1,2217,1,1338782400
1,123,1,1343880000
1,1510,1,1338523200
1,1505,1,1338177600
1,2927,1,1338004800
1,804,1,1337572800
1,2920,1,1337054400
1,301,1,1336968000
1,2782,1,1336190400
1,2907,1,1336017600
1,2909,1,1335931200
1,958,1,1335758400
1,1148,1,1335412800
1,1502,1,1335326400
1,2904,1,1335326400
1,955,1,1335067200
1,874,1,1334808000
1,2898,1,1334808000
1,1500,1,1334808000
1,2198,1,1334721600
1,1320,1,1334635200
1,1760,1,1334376000
1,1494,1,1334116800
1,2178,1,1334116800
1,2892,1,1334116800
1,636,1,1334116800
1,1034,1,1333771200
1,276,1,1333339200
1,2876,1,1333080000
1,1318,1,1333080000
1,259,1,1333080000
1,2881,1,1333080000
1,117,1,1332907200
1,1492,1,1332302400
1,2185,1,1332129600
1,1313,1,1332129600
1,1491,1,1331870400
1,2870,1,1331697600
1,1309,1,1331697600
1,2181,1,1331524800
1,2858,1,1330664400
1,2177,1,1330664400
1,1749,1,1329886800
1,2848,1,1329714000
1,1458,1,1329714000
1,951,1,1329627600
1,1029,1,1329454800
1,2176,1,1329454800
1,347,1,1329195600
1,2846,1,1329109200
1,2845,1,1329368400
1,370,1,1388379600
1,2173,1,1328850000
1,2844,1,1328850000
1,1302,1,1328418000
1,2167,1,1327294800
1,2837,1,1327035600
1,517,1,1327035600
1,2826,1,1327035600
1,2166,1,1326776400
1,2163,1,1326690000
1,1742,1,1340856000
1,2830,1,1326258000
1,1295,1,1326085200
1,2823,1,1325912400
1,2632,1,1325739600
1,2820,1,1325480400
1,2814,1,1324962000
1,796,1,1324616400
1,1736,1,1324616400
1,1025,1,1324443600
1,1482,1,1324270800
1,1483,1,1324270800
1,2152,1,1324098000
1,2810,1,1324616400
1,2149,1,1323838800
1,2808,1,1323666000
1,2144,1,1323579600
1,2806,1,1323320400
1,1128,1,1322888400
1,38,1,1322715600
1,2801,1,1322542800
1,736,1,1322456400
1,2136,1,1322542800
1,2795,1,1322024400
1,2793,1,1321765200
1,1288,1,1321765200
1,1436,1,1321592400
1,2498,1,1321419600
1,7603,1,1320901200
1,2786,1,1320814800
1,2784,1,1320814800
1,587,1,1320642000
1,2783,1,1320642000
1,2780,1,1320292800
1,944,1,1320120000
1,305,1,1320120000
1,2779,1,1320120000
1,2775,1,1319860800
1,346,1,1319860800
1,683,1,1319774400
1,2772,1,1319601600
1,2129,1,1319515200
1,75,1,1319256000
1,2771,1,1318996800
1,175,1,1318910400
1,1136,1,1318737600
1,1283,1,1318564800
1,2127,1,1318305600
1,2767,1,1317614400
1,2764,1,1317268800
1,2763,1,1317268800
1,2093,1,1316577600
1,1284,1,1316491200
1,72,1,1316318400
1,264,1,1316232000
1,2754,1,1316059200
1,2756,1,1316059200
1,1285,1,1316059200
1,613,1,1316059200
1,304,1,1315886400
1,1282,1,1315886400
1,4721,1,1315713600
1,2752,1,1315195200
1,2750,1,1315195200
1,2746,1,1314849600
1,586,1,1314763200
1,2747,1,1314763200
1,2119,1,1314763200
1,1715,1,1314676800
1,1475,1,1314590400
1,734,1,1314417600
1,2744,1,1314417600
1,2108,1,1314158400
1,1923,1,1314417600
1,2743,1,1314158400
1,1465,1,1313985600
1,1720,1,1313726400
1,2742,1,1313726400
1,2117,1,1313640000
1,90,1,1313467200
1,2707,1,1312948800
1,1457,1,1312776000
1,2731,1,1312776000
1,2725,1,1312171200
1,2109,1,1311825600
1,2713,1,1311566400
1,155,1,1311307200
1,543,1,1311048000
1,2102,1,1310961600
1,231,1,1311134400
1,1708,1,1310097600
1,2700,1,1310097600
1,2687,1,1309838400
1,1413,1,1309752000
1,1129,1,1309665600
1,2695,1,1309665600
1,76,1,1309320000
1,1445,1,1309147200
1,2065,1,1308196800
1,2619,1,1308024000
1,2605,1,1308024000
1,1251,1,1307764800
1,2586,1,1307505600
1,1117,1,1307505600
1,300,1,1307505600
1,1248,1,1307419200
1,725,1,1307160000
1,578,1,1307073600
1,2559,1,1307073600
1,507,1,1306728000
1,1942,1,1304913600
1,1232,1,1304654400
1,42,1,1304568000
1,534,1,1304568000
1,994,1,1304568000
1,503,1,1303790400
1,2448,1,1302580800
1,846,1,1301976000
1,2,1,1291093200
1,7348,-1,1387429200
1,7425,-1,1336795200
1,7557,-1,1312516800
1,7589,-1,1305000000
1368,2,10,1399348800
164,2,10,1407816000
244,2,10,1362459600
62,2,10,1349582400
2244,2,10,1348891200
148,2,10,1348200000
7403,2,10,1334980800
52,2,10,1332475200
264,2,10,1337140800
159,2,10,1330146000
66,2,10,1343361600
20,2,10,1333339200
60,2,10,1325480400
585,2,10,1325480400
97,2,10,1316404800
2006,2,10,1307073600
1421,2,10,1304827200
353,2,10,1304481600
42,2,10,1306987200
37,2,10,1343102400
51,2,9,1343102400
185,2,9,1335672000
38,2,9,1394424000
7603,2,9,1337832000
312,2,9,1307592000
168,2,9,1291179600
354,2,8,1347854400
108,2,8,1323493200
9,2,8,1330146000
22,2,8,1393218000
91,2,8,1306728000
40,2,8,1323666000
250,2,8,1301544000
271,2,8,1289538000
119,2,8,1289365200
10,2,8,1290488400
113,2,8,1353992400
54,2,8,1299474000
375,2,7,1415768400
177,2,7,1348286400
31,2,7,1332043200
47,2,7,1341374400
17,2,7,1322974800
23,2,7,1301284800
74,2,7,1308628800
4,2,7,1298264400
179,2,6,1402804800
165,2,6,1371614400
306,2,6,1343102400
8,2,5,1398225600
242,2,5,1393218000
412,2,5,1366689600
381,2,5,1361768400
561,2,5,1354510800
216,2,5,1336708800
107,2,5,1362027600
681,2,5,1321419600
79,2,5,1312862400
272,2,5,1331442000
39,2,5,1331611200
150,2,5,1308283200
181,2,5,1305691200
109,2,5,1304481600
503,2,5,1302235200
223,2,5,1344916800
2404,2,4,1393131600
24,2,4,1376539200
19,2,4,1393131600
7,2,4,1412049600
348,2,4,1402632000
11,2,4,1336968000
473,2,4,1306987200
1921,2,4,1302667200
99,2,4,1301284800
121,2,4,1326776400
15,2,3,1312344000
1380,2,3,1393045200
30,2,3,1380945600
73,2,3,1378180800
85,2,3,1374206400
189,2,3,1339732800
787,2,3,1338696000
133,2,3,1336104000
1709,2,3,1311652800
75,2,3,1324011600
658,2,3,1304568000
293,2,3,1296709200
768,2,3,1296450000
45,2,3,1301889600
471,2,3,1291266000
1632,2,3,1291006800
281,2,2,1406606400
269,2,2,1404273600
96,2,2,1402718400
2336,2,2,1399262400
87,2,2,1387083600
206,2,2,1386997200
330,2,2,1381377600
90,2,2,1342929600
241,2,2,1382414400
190,2,2,1340683200
1494,2,2,1333598400
7577,2,2,1330578000
798,2,2,1329022800
211,2,2,1327554000
140,2,2,1311134400
217,2,2,1306900800
182,2,2,1306123200
236,2,2,1306036800
777,2,2,1307073600
1098,2,2,1305000000
106,2,2,1343275200
237,2,2,1302840000
44,2,2,1301544000
1401,2,2,1298782800
1409,2,2,1303963200
769,2,2,1298005200
1209,2,2,1296622800
917,2,2,1294030800
710,2,2,1292907600
114,2,1,1429934400
2698,2,1,1297746000
1127,2,1,1290661200
249,2,1,1415163600
1009,2,1,1414296000
1386,2,1,1409112000
173,2,1,1398744000
126,2,1,1398312000
43,2,1,1397793600
222,2,1,1393131600
647,2,1,1393390800
58,2,1,1407556800
5,2,1,1387170000
1156,2,1,1381896000
553,2,1,1369540800
170,2,1,1365912000
93,2,1,1363838400
145,2,1,1361163600
1523,2,1,1349582400
350,2,1,1346299200
89,2,1,1345003200
77,2,1,1344484800
1785,2,1,1343102400
166,2,1,1340596800
489,2,1,1336449600
25,2,1,1336363200
161,2,1,1335844800
1475,2,1,1331269200
83,2,1,1330578000
117,2,1,1329627600
146,2,1,1329454800
277,2,1,1329454800
70,2,1,1333080000
1487,2,1,1326862800
67,2,1,1326344400
175,2,1,1321160400
270,2,1,1321160400
587,2,1,1320642000
871,2,1,1320465600
389,2,1,1318564800
544,2,1,1313467200
2631,2,1,1312776000
672,2,1,1311480000
137,2,1,1310356800
424,2,1,1309060800
65,2,1,1308196800
1693,2,1,1308024000
475,2,1,1307678400
35,2,1,1307246400
449,2,1,1307073600
1998,2,1,1306900800
1977,2,1,1306123200
915,2,1,1306036800
63,2,1,1305432000
1957,2,1,1305432000
1635,2,1,1305432000
508,2,1,1305086400
2499,2,1,1305000000
2497,2,1,1305000000
299,2,1,1304827200
1225,2,1,1304654400
1232,2,1,1304654400
238,2,1,1304568000
2488,2,1,1304481600
1936,2,1,1304481600
382,2,1,1304308800
355,2,1,1304308800
1090,2,1,1304049600
1222,2,1,1303963200
21,2,1,1303876800
564,2,1,1303444800
2459,2,1,1303444800
774,2,1,1303272000
209,2,1,1302840000
1922,2,1,1302753600
504,2,1,1302408000
987,2,1,1302235200
2446,2,1,1301976000
986,2,1,1301284800
1603,2,1,1301284800
379,2,1,1297573200
446,2,1,1297227600
436,2,1,1295154000
512,2,1,1293685200
2,37,10,1343102400
2,38,9,1394424000
2,168,9,1290920400
2,4,9,1298264400
2,20,8,1333339200
2,767,8,1308196800
2,23,8,1308196800
2,40,8,1308196800
2,91,8,1308196800
2,113,8,1308196800
2,54,8,1296622800
2,108,7,1323493200
2,469,7,1301284800
2,250,7,1308196800
2,271,7,1308196800
2,471,7,1308196800
2,185,6,1336190400
2,188,6,1333598400
2,31,6,1325653200
2,312,6,1298869200
2,74,6,1296622800
2,119,6,1306036800
2,8,5,1376366400
2,381,5,1361768400
2,223,5,1344916800
2,257,5,1335931200
2,47,5,1331870400
2,17,5,1336104000
2,9,5,1320814800
2,150,5,1308283200
2,7400,5,1306036800
2,263,5,1305172800
2,42,5,1306987200
2,109,5,1304481600
2,489,4,1336449600
2,145,4,1411963200
2,107,4,1362027600
2,22,4,1393218000
2,473,4,1306987200
2,99,4,1305000000
2,165,3,1409457600
2,24,3,1376625600
2,7,3,1375761600
2,189,3,1340856000
2,787,3,1338696000
2,264,3,1331010000
2,66,3,1333425600
2,562,3,1327640400
2,270,3,1321160400
2,871,3,1320465600
2,15,3,1327381200
2,137,3,1345608000
2,75,3,1324011600
2,353,3,1304481600
2,21,3,1330491600
2,658,3,1304568000
2,45,3,1301889600
2,121,3,1326776400
2,10,3,1291006800
2,164,2,1396929600
2,1380,2,1393045200
2,2404,2,1393045200
2,1691,2,1385528400
2,14,2,1376798400
2,13,2,1376625600
2,139,2,1376625600
2,206,2,1376625600
2,19,2,1393131600
2,318,2,1355202000
2,561,2,1354510800
2,51,2,1343102400
2,90,2,1342929600
2,241,2,1342584000
2,1494,2,1333598400
2,77,2,1333252800
2,133,2,1331524800
2,70,2,1329109200
2,211,2,1327554000
2,681,2,1321419600
2,272,2,1312516800
2,862,2,1312171200
2,140,2,1311134400
2,217,2,1306900800
2,182,2,1306123200
2,251,2,1305000000
2,1098,2,1305000000
2,106,2,1343275200
2,503,2,1302235200
2,1409,2,1303963200
2,446,2,1298005200
2,769,2,1298005200
2,1209,2,1296622800
2,917,2,1294030800
2,710,2,1292907600
2,1632,2,1291006800
2,2006,2,1307073600
2,2698,1,1297746000
2,1127,1,1290661200
2,647,1,1401940800
2,126,1,1398312000
2,43,1,1397793600
2,242,1,1393218000
2,87,1,1387170000
2,5,1,1387170000
2,111,1,1385355600
2,1156,1,1381896000
2,16,1,1376798400
2,412,1,1376798400
2,5342,1,1376798400
2,95,1,1376625600
2,85,1,1376625600
2,3,1,1376625600
2,219,1,1367467200
2,93,1,1363838400
2,18,1,1361250000
2,350,1,1346299200
2,268,1,1345435200
